수행시각,뽑기ID,groupID,아이템명,뽑기횟수,뽑기확률(%),기대확률(%),오차(%)
2023-02-26 23:25,660202,10201,레이지,97371,9.7371,9.762,0.2551
2023-02-26 23:25,660202,10201,맨드라퀸,97144,9.7144,9.762,0.4876
2023-02-26 23:25,660202,10201,테이아,1067,0.1067,0.1062,0.4708
2023-02-26 23:25,660202,10201,이그리트,1044,0.1044,0.1062,1.6949
2023-02-26 23:25,660202,10201,레비아탄,1071,0.1071,0.1062,0.8475
2023-02-26 23:25,660202,10201,루멘,1012,0.1012,0.1061,4.6183
2023-02-26 23:25,660202,10201,웬투스,1094,0.1094,0.1061,3.1103
2023-02-26 23:25,660202,10201,칼리고,1040,0.104,0.1061,1.9793
2023-02-26 23:25,660202,10201,켈베로스,1079,0.1079,0.1061,1.6965
2023-02-26 23:25,660202,10201,스피릿 매지션,1052,0.1052,0.1061,0.8483
2023-02-26 23:25,660202,10201,엠퍼,1070,0.107,0.1061,0.8483
2023-02-26 23:25,660202,10201,팬텀,1063,0.1063,0.1061,0.1885
2023-02-26 23:25,660202,10201,미노타우르스,1092,0.1092,0.1061,2.9218
2023-02-26 23:25,660202,10201,라이칸,1010,0.101,0.1061,4.8068
2023-02-26 23:25,660202,10201,찰스,807,0.0807,0.0813,0.738
2023-02-26 23:25,660202,10201,마법인형 알레브,1081,0.1081,0.1061,1.885
2023-02-26 23:25,660202,10201,마법인형 벡,1037,0.1037,0.1061,2.262
2023-02-26 23:25,660202,10201,질서의 유니콘,1113,0.1113,0.1061,4.901
2023-02-26 23:25,660202,10201,혼돈의 유니콘,1115,0.1115,0.1061,5.0895
2023-02-26 23:25,660202,10201,그라둔,1043,0.1043,0.1061,1.6965
2023-02-26 23:25,660202,10201,스핑크스,1078,0.1078,0.1061,1.6023
2023-02-26 23:25,660202,10201,폴라베어,1070,0.107,0.1061,0.8483
2023-02-26 23:25,660202,10201,화과산 돌 원숭이,1079,0.1079,0.1061,1.6965
2023-02-26 23:25,660202,10201,쌍둥이 창병 폴,62,0.0062,0.0058,6.8966
2023-02-26 23:25,660202,10201,쌍둥이 창병 암,68,0.0068,0.0058,17.2414
2023-02-26 23:25,660202,10201,심해의 레비아탄,165,0.0165,0.0171,3.5088
2023-02-26 23:25,660202,10201,화염의 이그리트,165,0.0165,0.0171,3.5088
2023-02-26 23:25,660202,10201,황야의 테이아,190,0.019,0.0171,11.1111
2023-02-26 23:25,660202,10201,돌풍의 웬투스,157,0.0157,0.0171,8.1871
2023-02-26 23:25,660202,10201,홍염의 루멘,191,0.0191,0.0171,11.6959
2023-02-26 23:25,660202,10201,월광의 칼리고,161,0.0161,0.0171,5.848
2023-02-26 23:25,660202,10201,제천대성 오공,50,0.005,0.0057,12.2807
2023-02-26 23:25,660202,10201,대지의 고일,78,0.0078,0.0057,36.8421
2023-02-26 23:25,660202,10201,라르카의 마법인형,59,0.0059,0.0057,3.5088
2023-02-26 23:25,660202,10201,듀라한,73,0.0073,0.0057,28.0702
2023-02-26 23:25,660202,10201,리치 퀸,46,0.0046,0.0057,19.2982
2023-02-26 23:25,660202,10201,추장 오크볼그,46,0.0046,0.0056,17.8571
2023-02-26 23:25,660202,10201,스켈레톤 킹,59,0.0059,0.0057,3.5088
2023-02-26 23:25,660202,10201,지휘관 투랑카,63,0.0063,0.0056,12.5
2023-02-26 23:25,660202,10201,푸른 달의 헤이크단,46,0.0046,0.0056,17.8571
2023-02-26 23:25,660202,10201,여왕 마브,61,0.0061,0.0056,8.9286
2023-02-26 23:25,660202,10201,해방된 헬게이트 가디언,55,0.0055,0.0056,1.7857
2023-02-26 23:25,660206,10204,이그리트,37068,3.7068,3.7084,0.0431
2023-02-26 23:25,660206,10204,레비아탄,37084,3.7084,3.7084,0.0
2023-02-26 23:25,660206,10204,웬투스,37330,3.733,3.7084,0.6634
2023-02-26 23:25,660206,10204,테이아,37587,3.7587,3.7084,1.3564
2023-02-26 23:25,660206,10204,루멘,37428,3.7428,3.7084,0.9276
2023-02-26 23:25,660206,10204,켈베로스,37222,3.7222,3.7084,0.3721
2023-02-26 23:25,660206,10204,칼리고,36874,3.6874,3.7084,0.5663
2023-02-26 23:25,660206,10204,스피릿 매지션,37119,3.7119,3.7084,0.0944
2023-02-26 23:25,660206,10204,엠퍼,37372,3.7372,3.7083,0.7793
2023-02-26 23:25,660206,10204,미노타우르스,37003,3.7003,3.7083,0.2157
2023-02-26 23:25,660206,10204,마법인형 벡,37166,3.7166,3.7083,0.2238
2023-02-26 23:25,660206,10204,팬텀,36949,3.6949,3.7083,0.3614
2023-02-26 23:25,660206,10204,라이칸,37075,3.7075,3.7083,0.0216
2023-02-26 23:25,660206,10204,마법인형 알레브,36825,3.6825,3.7083,0.6957
2023-02-26 23:25,660206,10204,혼돈의 유니콘,37390,3.739,3.7083,0.8279
2023-02-26 23:25,660206,10204,그라둔,36980,3.698,3.7083,0.2778
2023-02-26 23:25,660206,10204,질서의 유니콘,37014,3.7014,3.7083,0.1861
2023-02-26 23:25,660206,10204,폴라베어,37016,3.7016,3.7083,0.1807
2023-02-26 23:25,660206,10204,스핑크스,37340,3.734,3.7083,0.693
2023-02-26 23:25,660206,10204,화과산 돌 원숭이,36986,3.6986,3.7083,0.2616
2023-02-26 23:25,660206,10204,땅의 정령,37147,3.7147,3.7083,0.1726
2023-02-26 23:25,660206,10204,물의 정령,36928,3.6928,3.7083,0.418
2023-02-26 23:25,660206,10204,바람의 정령,37098,3.7098,3.7083,0.0404
2023-02-26 23:25,660206,10204,불의 정령,36897,3.6897,3.7083,0.5016
2023-02-26 23:25,660206,10204,쌍둥이 창병 폴,3920,0.392,0.3839,2.1099
2023-02-26 23:25,660206,10204,황야의 테이아,10318,1.0318,1.0336,0.1741
2023-02-26 23:25,660206,10204,화염의 이그리트,10175,1.0175,1.0336,1.5577
2023-02-26 23:25,660206,10204,쌍둥이 창병 암,3835,0.3835,0.3839,0.1042
2023-02-26 23:25,660206,10204,심해의 레비아탄,10154,1.0154,1.0336,1.7608
2023-02-26 23:25,660206,10204,돌풍의 웬투스,10391,1.0391,1.0336,0.5321
2023-02-26 23:25,660206,10204,홍염의 루멘,10284,1.0284,1.0336,0.5031
2023-02-26 23:25,660206,10204,월광의 칼리고,10114,1.0114,1.0336,2.1478
2023-02-26 23:25,660206,10204,제천대성 오공,3734,0.3734,0.3839,2.7351
2023-02-26 23:25,660206,10204,대지의 고일,3812,0.3812,0.3839,0.7033
2023-02-26 23:25,660206,10204,라르카의 마법인형,3767,0.3767,0.3839,1.8755
2023-02-26 23:25,660206,10204,듀라한,3830,0.383,0.3839,0.2344
2023-02-26 23:25,660206,10204,리치 퀸,3761,0.3761,0.3839,2.0318
2023-02-26 23:25,660206,10204,스켈레톤 킹,3702,0.3702,0.3839,3.5686
2023-02-26 23:25,660206,10204,지휘관 투랑카,3789,0.3789,0.3839,1.3024
2023-02-26 23:25,660206,10204,추장 오크볼그,3767,0.3767,0.3839,1.8755
2023-02-26 23:25,660206,10204,푸른 달의 헤이크단,1969,0.1969,0.1918,2.659
2023-02-26 23:25,660206,10204,여왕 마브,3905,0.3905,0.3838,1.7457
2023-02-26 23:25,660206,10204,해방된 헬게이트 가디언,3875,0.3875,0.3838,0.964
2023-02-26 23:25,660211,10209,가고일,82896,8.2896,8.3001,0.1265
2023-02-26 23:25,660211,10209,뚱냥,82835,8.2835,8.3001,0.2
2023-02-26 23:25,660211,10209,인형 레비,83280,8.328,8.3001,0.3361
2023-02-26 23:25,660211,10209,와이번,82848,8.2848,8.3001,0.1843
2023-02-26 23:25,660211,10209,인형 테디,83292,8.3292,8.3001,0.3506
2023-02-26 23:25,660211,10209,로간,82858,8.2858,8.3001,0.1723
2023-02-26 23:25,660211,10209,녹튜,83478,8.3478,8.3001,0.5747
2023-02-26 23:25,660211,10209,플라틀,83341,8.3341,8.3001,0.4096
2023-02-26 23:25,660211,10209,레이지,82679,8.2679,8.3,0.3867
2023-02-26 23:25,660211,10209,맨드라퀸,82271,8.2271,8.3,0.8783
2023-02-26 23:25,660211,10209,이그리트,6901,0.6901,0.6884,0.2469
2023-02-26 23:25,660211,10209,레비아탄,6924,0.6924,0.6884,0.5811
2023-02-26 23:25,660211,10209,테이아,6836,0.6836,0.6884,0.6973
2023-02-26 23:25,660211,10209,켈베로스,6917,0.6917,0.6884,0.4794
2023-02-26 23:25,660211,10209,웬투스,6730,0.673,0.6884,2.2371
2023-02-26 23:25,660211,10209,칼리고,6845,0.6845,0.6884,0.5665
2023-02-26 23:25,660211,10209,루멘,6898,0.6898,0.6884,0.2034
2023-02-26 23:25,660211,10209,스피릿 매지션,6981,0.6981,0.6858,1.7935
2023-02-26 23:25,660211,10209,팬텀,6720,0.672,0.6858,2.0122
2023-02-26 23:25,660211,10209,미노타우르스,6867,0.6867,0.6858,0.1312
2023-02-26 23:25,660211,10209,엠퍼,7036,0.7036,0.6858,2.5955
2023-02-26 23:25,660211,10209,라이칸,6999,0.6999,0.6858,2.056
2023-02-26 23:25,660211,10209,찰스,5323,0.5323,0.5227,1.8366
2023-02-26 23:25,660211,10209,마법인형 벡,6819,0.6819,0.6858,0.5687
2023-02-26 23:25,660211,10209,마법인형 알레브,6880,0.688,0.6858,0.3208
2023-02-26 23:25,660211,10209,혼돈의 유니콘,7040,0.704,0.6858,2.6538
2023-02-26 23:25,660211,10209,질서의 유니콘,6783,0.6783,0.6857,1.0792
2023-02-26 23:25,660211,10209,그라둔,6760,0.676,0.6857,1.4146
2023-02-26 23:25,660211,10209,스핑크스,6822,0.6822,0.6857,0.5104
2023-02-26 23:25,660211,10209,폴라베어,6872,0.6872,0.6857,0.2188
2023-02-26 23:25,660211,10209,물의 정령,6951,0.6951,0.6857,1.3709
2023-02-26 23:25,660211,10209,바람의 정령,6971,0.6971,0.6857,1.6625
2023-02-26 23:25,660211,10209,불의 정령,6684,0.6684,0.6857,2.523
2023-02-26 23:25,660211,10209,화과산 돌 원숭이,6865,0.6865,0.6857,0.1167
2023-02-26 23:25,660211,10209,땅의 정령,6798,0.6798,0.6857,0.8604
2023-02-26 23:25,660210,10208,이그리트,35932,3.5932,3.6039,0.2969
2023-02-26 23:25,660210,10208,레비아탄,35856,3.5856,3.6039,0.5078
2023-02-26 23:25,660210,10208,웬투스,36172,3.6172,3.6039,0.369
2023-02-26 23:25,660210,10208,루멘,35656,3.5656,3.6039,1.0627
2023-02-26 23:25,660210,10208,테이아,36062,3.6062,3.6039,0.0638
2023-02-26 23:25,660210,10208,칼리고,35973,3.5973,3.6039,0.1831
2023-02-26 23:25,660210,10208,켈베로스,36088,3.6088,3.6039,0.136
2023-02-26 23:25,660210,10208,엠퍼,36009,3.6009,3.5904,0.2924
2023-02-26 23:25,660210,10208,팬텀,36023,3.6023,3.5904,0.3314
2023-02-26 23:25,660210,10208,스피릿 매지션,35691,3.5691,3.5904,0.5932
2023-02-26 23:25,660210,10208,라이칸,35860,3.586,3.5904,0.1225
2023-02-26 23:25,660210,10208,찰스,27335,2.7335,2.7368,0.1206
2023-02-26 23:25,660210,10208,마법인형 알레브,35844,3.5844,3.5904,0.1671
2023-02-26 23:25,660210,10208,마법인형 벡,35882,3.5882,3.5904,0.0613
2023-02-26 23:25,660210,10208,미노타우르스,35688,3.5688,3.5904,0.6016
2023-02-26 23:25,660210,10208,혼돈의 유니콘,35662,3.5662,3.5904,0.674
2023-02-26 23:25,660210,10208,질서의 유니콘,35994,3.5994,3.5903,0.2535
2023-02-26 23:25,660210,10208,폴라베어,35994,3.5994,3.5903,0.2535
2023-02-26 23:25,660210,10208,스핑크스,36153,3.6153,3.5903,0.6963
2023-02-26 23:25,660210,10208,그라둔,35853,3.5853,3.5903,0.1393
2023-02-26 23:25,660210,10208,화과산 돌 원숭이,36044,3.6044,3.5903,0.3927
2023-02-26 23:25,660210,10208,땅의 정령,35671,3.5671,3.5903,0.6462
2023-02-26 23:25,660210,10208,물의 정령,35837,3.5837,3.5903,0.1838
2023-02-26 23:25,660210,10208,불의 정령,35980,3.598,3.5903,0.2145
2023-02-26 23:25,660210,10208,바람의 정령,36115,3.6115,3.5903,0.5905
2023-02-26 23:25,660210,10208,쌍둥이 창병 암,3867,0.3867,0.3839,0.7294
2023-02-26 23:25,660210,10208,화염의 이그리트,10455,1.0455,1.0336,1.1513
2023-02-26 23:25,660210,10208,황야의 테이아,10413,1.0413,1.0336,0.745
2023-02-26 23:25,660210,10208,쌍둥이 창병 폴,3917,0.3917,0.3839,2.0318
2023-02-26 23:25,660210,10208,심해의 레비아탄,10362,1.0362,1.0336,0.2515
2023-02-26 23:25,660210,10208,월광의 칼리고,10492,1.0492,1.0336,1.5093
2023-02-26 23:25,660210,10208,제천대성 오공,3851,0.3851,0.3839,0.3126
2023-02-26 23:25,660210,10208,돌풍의 웬투스,10337,1.0337,1.0336,0.0097
2023-02-26 23:25,660210,10208,홍염의 루멘,10446,1.0446,1.0336,1.0642
2023-02-26 23:25,660210,10208,대지의 고일,3922,0.3922,0.3839,2.162
2023-02-26 23:25,660210,10208,듀라한,3865,0.3865,0.3839,0.6773
2023-02-26 23:25,660210,10208,리치 퀸,3833,0.3833,0.3839,0.1563
2023-02-26 23:25,660210,10208,라르카의 마법인형,3845,0.3845,0.3839,0.1563
2023-02-26 23:25,660210,10208,스켈레톤 킹,3844,0.3844,0.3839,0.1302
2023-02-26 23:25,660210,10208,추장 오크볼그,3946,0.3946,0.3839,2.7872
2023-02-26 23:25,660210,10208,지휘관 투랑카,3746,0.3746,0.3839,2.4225
2023-02-26 23:25,660210,10208,여왕 마브,3722,0.3722,0.3838,3.0224
2023-02-26 23:25,660210,10208,푸른 달의 헤이크단,1951,0.1951,0.1918,1.7205
2023-02-26 23:25,660210,10208,해방된 헬게이트 가디언,3812,0.3812,0.3838,0.6774
2023-02-26 23:25,501005,1005,파괴의 매터리얼[일반],50151,5.0151,5.0,0.302
2023-02-26 23:25,501005,1005,수호의 매터리얼[일반],250108,25.0108,25.0,0.0432
2023-02-26 23:25,501005,1005,숙련의 매터리얼[일반],99836,9.9836,10.0,0.164
2023-02-26 23:25,501005,1005,생명의 매터리얼[일반],299808,29.9808,30.0,0.064
2023-02-26 23:25,501005,1005,영혼의 매터리얼[일반],300097,30.0097,30.0,0.0323
2023-02-26 23:25,501013,10003,생명의 매터리얼[일반],240442,24.0442,24.0,0.1842
2023-02-26 23:25,501013,10003,숙련의 매터리얼[일반],79880,7.988,8.0,0.15
2023-02-26 23:25,501013,10003,영혼의 매터리얼[일반],239780,23.978,24.0,0.0917
2023-02-26 23:25,501013,10003,수호의 매터리얼[일반],200021,20.0021,20.0,0.0105
2023-02-26 23:25,501013,10003,파괴의 매터리얼[일반],40098,4.0098,4.0,0.245
2023-02-26 23:25,501013,10003,수호의 매터리얼[고급],49952,4.9952,5.0,0.096
2023-02-26 23:25,501013,10003,숙련의 매터리얼[고급],19850,1.985,2.0,0.75
2023-02-26 23:25,501013,10003,영혼의 매터리얼[고급],59980,5.998,6.0,0.0333
2023-02-26 23:25,501013,10003,생명의 매터리얼[고급],60035,6.0035,6.0,0.0583
2023-02-26 23:25,501013,10003,파괴의 매터리얼[고급],9962,0.9962,1.0,0.38
2023-02-26 23:25,1100301,10016,생명의 매터리얼[고급],299980,29.998,30.0,0.0067
2023-02-26 23:25,1100301,10016,영혼의 매터리얼[고급],300029,30.0029,30.0,0.0097
2023-02-26 23:25,1100301,10016,수호의 매터리얼[고급],250010,25.001,25.0,0.004
2023-02-26 23:25,1100301,10016,숙련의 매터리얼[고급],99965,9.9965,10.0,0.035
2023-02-26 23:25,1100301,10016,파괴의 매터리얼[고급],50016,5.0016,5.0,0.032
2023-02-26 23:25,1100300,10008,영혼의 매터리얼[희귀],300144,30.0144,30.0,0.048
2023-02-26 23:25,1100300,10008,숙련의 매터리얼[희귀],99753,9.9753,10.0,0.247
2023-02-26 23:25,1100300,10008,생명의 매터리얼[희귀],300030,30.003,30.0,0.01
2023-02-26 23:25,1100300,10008,파괴의 매터리얼[희귀],49861,4.9861,5.0,0.278
2023-02-26 23:25,1100300,10008,수호의 매터리얼[희귀],250212,25.0212,25.0,0.0848
2023-02-26 23:25,1100026,10033,생명의 매터리얼[영웅],300758,30.0758,30.0,0.2527
2023-02-26 23:25,1100026,10033,숙련의 매터리얼[영웅],199578,19.9578,10.0,99.578
2023-02-26 23:25,1100026,10033,영혼의 매터리얼[영웅],299691,29.9691,30.0,0.103
2023-02-26 23:25,1100026,10033,수호의 매터리얼[영웅],99926,9.9926,25.0,60.0296
2023-02-26 23:25,1100026,10033,파괴의 매터리얼[영웅],100047,10.0047,5.0,100.094
2023-02-26 23:25,1110204,11204,생명의 매터리얼[고급],298998,29.8998,30.0,0.334
2023-02-26 23:25,1110204,11204,영혼의 매터리얼[고급],300560,30.056,30.0,0.1867
2023-02-26 23:25,1110204,11204,숙련의 매터리얼[고급],144816,14.4816,14.5,0.1269
2023-02-26 23:25,1110204,11204,파괴의 매터리얼[고급],50004,5.0004,5.0,0.008
2023-02-26 23:25,1110204,11204,수호의 매터리얼[고급],200490,20.049,20.0,0.245
2023-02-26 23:25,1110204,11204,숙련의 매터리얼[희귀],782,0.0782,0.08,2.25
2023-02-26 23:25,1110204,11204,생명의 매터리얼[희귀],1376,0.1376,0.135,1.9259
2023-02-26 23:25,1110204,11204,파괴의 매터리얼[희귀],519,0.0519,0.05,3.8
2023-02-26 23:25,1110204,11204,수호의 매터리얼[희귀],1049,0.1049,0.1,4.9
2023-02-26 23:25,1110204,11204,영혼의 매터리얼[희귀],1406,0.1406,0.135,4.1481
2023-02-26 23:25,1110122,11122,숙련의 매터리얼[일반],104215,10.4215,10.425,0.0336
2023-02-26 23:25,1110122,11122,영혼의 매터리얼[일반],173818,17.3818,17.375,0.0391
2023-02-26 23:25,1110122,11122,파괴의 매터리얼[일반],69858,6.9858,6.95,0.5151
2023-02-26 23:25,1110122,11122,생명의 매터리얼[일반],173815,17.3815,17.375,0.0374
2023-02-26 23:25,1110122,11122,수호의 매터리얼[일반],173772,17.3772,17.375,0.0127
2023-02-26 23:25,1110122,11122,생명의 매터리얼[고급],75302,7.5302,7.5,0.4027
2023-02-26 23:25,1110122,11122,영혼의 매터리얼[고급],74742,7.4742,7.5,0.344
2023-02-26 23:25,1110122,11122,수호의 매터리얼[고급],74691,7.4691,7.5,0.412
2023-02-26 23:25,1110122,11122,숙련의 매터리얼[고급],44677,4.4677,4.5,0.7178
2023-02-26 23:25,1110122,11122,파괴의 매터리얼[고급],30096,3.0096,3.0,0.32
2023-02-26 23:25,1110122,11122,수호의 매터리얼[희귀],1256,0.1256,0.125,0.48
2023-02-26 23:25,1110122,11122,생명의 매터리얼[희귀],1272,0.1272,0.125,1.76
2023-02-26 23:25,1110122,11122,영혼의 매터리얼[희귀],1233,0.1233,0.125,1.36
2023-02-26 23:25,1110122,11122,숙련의 매터리얼[희귀],750,0.075,0.075,0.0
2023-02-26 23:25,1110122,11122,파괴의 매터리얼[희귀],503,0.0503,0.05,0.6
2023-02-26 23:25,502632,2632,수호의 팔찌 강화 주문서,800280,80.028,80.0,0.035
2023-02-26 23:25,502632,2632,+0 수호의 팔찌,199720,19.972,20.0,0.14
2023-02-26 23:25,1110035,11035,생명의 금관 강화 주문서,799918,79.9918,80.0,0.0103
2023-02-26 23:25,1110035,11035,+0 생명의 금관,200082,20.0082,20.0,0.041
2023-02-26 23:25,1110062,11062,영혼의 부적 강화 주문서,800060,80.006,80.0,0.0075
2023-02-26 23:25,1110062,11062,+0 영혼의 부적,199940,19.994,20.0,0.03
2023-02-26 23:25,502634,2634,파괴의 가면 강화 주문서,799452,79.9452,80.0,0.0685
2023-02-26 23:25,502634,2634,+0 파괴의 가면,200548,20.0548,20.0,0.274
2023-02-26 23:25,1110036,11036,숙련의 나팔 강화 주문서,799958,79.9958,80.0,0.0052
2023-02-26 23:25,1110036,11036,+0 숙련의 나팔,200042,20.0042,20.0,0.021
2023-02-26 23:25,1110061,11061,극복의 성배 강화 주문서,800361,80.0361,80.0,0.0451
2023-02-26 23:25,1110061,11061,+0 극복의 성배,199639,19.9639,20.0,0.1805
2023-02-26 23:25,502637,2637,+4 수호의 팔찌,799624,79.9624,79.929,0.0418
2023-02-26 23:25,502637,2637,+3 수호의 팔찌,199665,19.9665,20.0,0.1675
2023-02-26 23:25,502637,2637,+5 수호의 팔찌,707,0.0707,0.07,1.0
2023-02-26 23:25,502637,2637,+6 수호의 팔찌,4,0.0004,0.001,60.0
2023-02-26 23:25,502655,2655,+4 생명의 금관,798783,79.8783,79.929,0.0634
2023-02-26 23:25,502655,2655,+3 생명의 금관,200503,20.0503,20.0,0.2515
2023-02-26 23:25,502655,2655,+5 생명의 금관,703,0.0703,0.07,0.4286
2023-02-26 23:25,502655,2655,+6 생명의 금관,11,0.0011,0.001,10.0
2023-02-26 23:25,502657,2657,+5 영혼의 부적,691,0.0691,0.07,1.2857
2023-02-26 23:25,502657,2657,+3 영혼의 부적,200045,20.0045,20.0,0.0225
2023-02-26 23:25,502657,2657,+6 영혼의 부적,11,0.0011,0.001,10.0
2023-02-26 23:25,502657,2657,+4 영혼의 부적,799253,79.9253,79.929,0.0046
2023-02-26 23:25,502638,2638,+5 파괴의 가면,299,0.0299,0.03,0.3333
2023-02-26 23:25,502638,2638,+3 파괴의 가면,299755,29.9755,30.0,0.0817
2023-02-26 23:25,502638,2638,+4 파괴의 가면,699935,69.9935,69.969,0.035
2023-02-26 23:25,502638,2638,+6 파괴의 가면,11,0.0011,0.001,10.0
2023-02-26 23:25,502656,2656,+5 숙련의 나팔,273,0.0273,0.03,9.0
2023-02-26 23:25,502656,2656,+4 숙련의 나팔,699418,69.9418,69.969,0.0389
2023-02-26 23:25,502656,2656,+3 숙련의 나팔,300301,30.0301,30.0,0.1003
2023-02-26 23:25,502656,2656,+6 숙련의 나팔,8,0.0008,0.001,20.0
2023-02-26 23:25,502658,2658,+3 극복의 성배,299989,29.9989,30.0,0.0037
2023-02-26 23:25,502658,2658,+6 극복의 성배,13,0.0013,0.001,30.0
2023-02-26 23:25,502658,2658,+4 극복의 성배,699729,69.9729,69.969,0.0056
2023-02-26 23:25,502658,2658,+5 극복의 성배,269,0.0269,0.03,10.3333
2023-02-26 23:25,1110187,11187,마나에 물든 파피루스,989946,98.9946,99.0,0.0055
2023-02-26 23:25,1110187,11187,마나에 물든 상급 파피루스,10054,1.0054,1.0,0.54
2023-02-26 23:25,1110197,11197,매터리얼 슬롯 강화 주문서,950008,95.0008,95.0,0.0008
2023-02-26 23:25,1110197,11197,매터리얼 교환 증서[희귀],45028,4.5028,4.5,0.0622
2023-02-26 23:25,1110197,11197,매터리얼 교환 증서[영웅],4964,0.4964,0.5,0.72
2023-02-26 23:25,1110207,11207,슬롯 강화 주문서,899700,89.97,90.0,0.0333
2023-02-26 23:25,1110207,11207,고대의 슬롯 강화 주문서,100300,10.03,10.0,0.3
2023-02-26 23:25,1110264,11264,희귀~영웅 서번트 뽑기권[프로모션],69910,6.991,7.0,0.1286
2023-02-26 23:25,1110264,11264,희귀 서번트 확정 뽑기권,900008,90.0008,90.0,0.0009
2023-02-26 23:25,1110264,11264,영웅 서번트 확정 뽑기권[프로모션],30082,3.0082,3.0,0.2733
2023-02-26 23:25,1110265,11265,희귀 변신 확정 뽑기권,899901,89.9901,90.0,0.011
2023-02-26 23:25,1110265,11265,희귀~영웅 변신 뽑기권[프로모션],70330,7.033,7.0,0.4714
2023-02-26 23:25,1110265,11265,영웅 변신 확정 뽑기권[프로모션],29769,2.9769,3.0,0.77
2023-02-26 23:25,630803,10402,메테오스 아처,125872,12.5872,12.5,0.6976
2023-02-26 23:25,630803,10402,메테오스 어쌔신,124953,12.4953,12.5,0.0376
2023-02-26 23:25,630803,10402,메테오스 위저드,124797,12.4797,12.5,0.1624
2023-02-26 23:25,630803,10402,메테오스,124788,12.4788,12.5,0.1696
2023-02-26 23:25,630803,10402,그리헨텔,124799,12.4799,12.5,0.1608
2023-02-26 23:25,630803,10402,그리헨텔 어쌔신,125145,12.5145,12.5,0.116
2023-02-26 23:25,630803,10402,그리헨텔 아처,124996,12.4996,12.5,0.0032
2023-02-26 23:25,630803,10402,그리헨텔 위저드,124650,12.465,12.5,0.28
