mID,mName,mSubType,mRarity
5261,코사르 변신 주문서,37,2
5262,센토 변신 주문서,37,2
5263,베자렐 변신 주문서,37,2
5264,파시에 변신 주문서,37,2
5265,릴리아 변신 주문서,37,3
5266,리치 나이트 변신 주문서,37,3
5267,라르카 강궁병 변신 주문서,37,3
5268,릴리안 변신 주문서,37,3
5269,라르카 집행자 변신 주문서,37,3
5270,벨라 변신 주문서,37,2
5271,바다의 헤라켄 변신 주문서,37,4
5272,바람의 유게네스 변신 주문서,37,4
5273,불꽃의 벨제뷔트 변신 주문서,37,4
5274,대지의 가이아스 변신 주문서,37,4
5275,아니타 변신 주문서,37,2
5276,카사 변신 주문서,37,2
5277,러셀 변신 주문서,37,3
5278,캐스퍼 변신 주문서,37,2
5279,할로윈 꼬마 마녀 변신 주문서(나이트),37,3
5280,할로윈 꼬마 마녀 변신 주문서(아처),37,3
5281,할로윈 꼬마 마녀 변신 주문서(위저드),37,3
5282,할로윈 꼬마 마녀 변신 주문서(어쌔신),37,3
5283,아레스 아처 변신 주문서,37,3
5284,베르디 변신 주문서,37,2
5285,관우 변신 주문서,37,4
5286,하후연 변신 주문서,37,4
5287,주유 변신 주문서,37,4
5288,초선 변신 주문서,37,4
5289,실피드 변신 주문서,37,3
5290,블러디 뱀파이어 변신 주문서,37,2
5291,메테오스의 핏빛 기사 변신 주문서,37,3
5292,백호 변신 주문서,37,4
5293,주작 변신 주문서,37,4
5294,청룡 변신 주문서,37,4
5295,현무 변신 주문서,37,4
5301,그리헨텔 변신 주문서,37,5
5321,그리헨텔 아처 변신 주문서,37,5
5341,그리헨텔 위저드 변신 주문서,37,5
5361,그리헨텔 어쌔신 변신 주문서,37,5
5500,다크 어쌔신 변신 주문서,37,3
5501,다크 나이트 변신 주문서,37,3
5502,다크 스팅어 변신 주문서,37,3
5503,다크 메이지 변신 주문서,37,3
5504,캡틴 라이칸 변신 주문서[15분],37,2
5505,미드나잇 셀린느 변신 주문서[15분],37,2
5506,헌터 노바 변신 주문서[15분],37,2
5507,캡틴 라이칸 변신 주문서[15분],37,2
5601,그리헨텔 변신 주문서[5분],37,5
5602,그리헨텔 아처 변신 주문서[5분],37,5
5603,그리헨텔 위저드 변신 주문서[5분],37,5
5604,그리헨텔 어쌔신 변신 주문서[5분],37,5
6000,봉인된 영혼석[희귀],115,2
6001,영혼석[희귀] : 다크 나이트,65,2
6002,영혼석[희귀] : 다크 스팅어,65,2
6003,영혼석[희귀] : 발키리,65,2
6004,영혼석[희귀] : 엘더 스팅어,65,2
6005,영혼석[희귀] : 데빌헌터,65,2
6006,영혼석[희귀] : 여신 칼리,65,2
6007,영혼석[희귀] : 유피테르의 사념,65,2
6008,영혼석[희귀] : 크로노스,65,2
6009,영혼석[희귀] : 다크 메이지,65,2
6010,영혼석[희귀] : 넵튠,65,2
6011,영혼석[희귀] : 넵튠 아처,65,2
6012,영혼석[희귀] : 오페르시나,65,2
6013,영혼석[희귀] : 크로노스 아처,65,2
6014,영혼석[희귀] : 아폴론,65,2
6015,영혼석[희귀] : 아르테미스,65,2
6016,영혼석[희귀] : 오페르시나 아처,65,2
6017,영혼석[희귀] : 바알베크의 사령관,65,2
6018,영혼석[희귀] : 암살단 암흑,65,2
6019,영혼석[희귀] : 암살단 칠흑,65,2
6020,영혼석[희귀] : 엠퍼사이저,65,2
6021,영혼석[희귀] : 엔젤리스,65,2
6022,영혼석[희귀] : 데빌리스,65,2
6023,영혼석[희귀] : 네케브,65,2
6024,영혼석[희귀] : 센티넬,65,2
6025,영혼석[희귀] : 엘프리스,65,2
6026,영혼석[희귀] : 이프리트,65,2
6027,영혼석[희귀] : 듀라한,65,2
6028,영혼석[희귀] : 엘사라드,65,2
6029,영혼석[희귀] : 비숍,65,2
6030,영혼석[희귀] : 에리스,65,2
6031,영혼석[희귀] : 아누비스,65,2
6032,영혼석[희귀] : 메타트론 아처,65,2
6033,영혼석[희귀] : 메타트론,65,2
6034,영혼석[희귀] : 아바돈,65,2
6035,영혼석[희귀] : 수라,65,2
6036,영혼석[희귀] : 베놈리퍼,65,2
6037,영혼석[희귀] : 블랙 데빌리스,65,2
6038,영혼석[희귀] : 다크 어쌔신,65,2
6039,영혼석[희귀] : 오페르시나 어쌔신,65,2
6040,영혼석[희귀] : 메타트론 어쌔신,65,2
6041,영혼석[희귀] : 넵튠 슬레이어,65,2
6042,영혼석[희귀] : 암살단 일격,65,2
6043,영혼석[희귀] : 바알베크의 집행관,65,2
6044,영혼석[희귀] : 미드나잇 아르테미스,65,2
6045,영혼석[희귀] : 이자벨,65,2
6046,영혼석[희귀] : 휠카셀,65,2
6047,영혼석[희귀] : 카를로스,65,2
6048,영혼석[희귀] : 미드나잇 에르메스,65,2
6049,영혼석[희귀] : 제롬,65,2
6300,봉인된 영혼석[영웅],115,3
6301,영혼석[영웅] : 다크 나이트,65,3
6302,영혼석[영웅] : 다크 스팅어,65,3
6303,영혼석[영웅] : 발키리,65,3
6304,영혼석[영웅] : 엘더 스팅어,65,3
6305,영혼석[영웅] : 데빌헌터,65,3
6306,영혼석[영웅] : 여신 칼리,65,3
6307,영혼석[영웅] : 유피테르의 사념,65,3
6308,영혼석[영웅] : 크로노스,65,3
6309,영혼석[영웅] : 다크 메이지,65,3
6310,영혼석[영웅] : 넵튠,65,3
6311,영혼석[영웅] : 넵튠 아처,65,3
6312,영혼석[영웅] : 오페르시나,65,3
6313,영혼석[영웅] : 크로노스 아처,65,3
6314,영혼석[영웅] : 아폴론,65,3
6315,영혼석[영웅] : 아르테미스,65,3
6316,영혼석[영웅] : 오페르시나 아처,65,3
6317,영혼석[영웅] : 바알베크의 사령관,65,3
6318,영혼석[영웅] : 암살단 암흑,65,3
6319,영혼석[영웅] : 암살단 칠흑,65,3
6320,영혼석[영웅] : 엠퍼사이저,65,3
6321,영혼석[영웅] : 엔젤리스,65,3
6322,영혼석[영웅] : 데빌리스,65,3
6323,영혼석[영웅] : 네케브,65,3
6324,영혼석[영웅] : 센티넬,65,3
6325,영혼석[영웅] : 엘프리스,65,3
6326,영혼석[영웅] : 이프리트,65,3
6327,영혼석[영웅] : 듀라한,65,3
6328,영혼석[영웅] : 엘사라드,65,3
6329,영혼석[영웅] : 비숍,65,3
6330,영혼석[영웅] : 에리스,65,3
6331,영혼석[영웅] : 아누비스,65,3
6332,영혼석[영웅] : 메타트론 아처,65,3
6333,영혼석[영웅] : 메타트론,65,3
6334,영혼석[영웅] : 아바돈,65,3
6335,영혼석[영웅] : 각성한 라르카,65,3
6336,영혼석[영웅] : 스나이퍼 로즈레인,65,3
6337,영혼석[영웅] : 카오스 가디언,65,3
6338,영혼석[영웅] : 수라,65,3
6339,영혼석[영웅] : 베놈리퍼,65,3
6340,영혼석[영웅] : 블랙 데빌리스,65,3
6341,영혼석[영웅] : 다크 어쌔신,65,3
6342,영혼석[영웅] : 오페르시나 어쌔신,65,3
6343,영혼석[영웅] : 메타트론 어쌔신,65,3
6344,영혼석[영웅] : 넵튠 슬레이어,65,3
6345,영혼석[영웅] : 암살단 일격,65,3
6346,영혼석[영웅] : 바알베크의 집행관,65,3
6347,영혼석[영웅] : 미드나잇 아르테미스,65,3
6348,영혼석[영웅] : 이자벨,65,3
6349,영혼석[영웅] : 휠카셀,65,3
6350,영혼석[영웅] : 카를로스,65,3
6351,영혼석[영웅] : 미드나잇 에르메스,65,3
6352,영혼석[영웅] : 제롬,65,3
6601,영혼석[영웅] : 인페르노,65,3
6602,영혼석[영웅] : 벨켄,65,3
6603,영혼석[영웅] : 인페르노 아처,65,3
6604,영혼석[영웅] : 벨리타,65,3
6605,영혼석[영웅] : 인페르노 위저드,65,3
6606,영혼석[영웅] : 호텐 플로츠,65,3
6607,영혼석[영웅] : 카를린,65,3
6608,영혼석[영웅] : 네드라스,65,3
6609,영혼석[영웅] : 바이스,65,3
6610,영혼석[영웅] : 크리스,65,3
6611,영혼석[영웅] : 인페르노 어쌔신,65,3
6612,영혼석[영웅] : 용 수호자 카발,65,3
6613,영혼석[영웅] : 용 수호자 엘리아,65,3
6614,영혼석[영웅] : 용 수호자 디트리오,65,3
6615,영혼석[영웅] : 용 수호자 셀라,65,3
6616,영혼석[영웅] : 아크 데빌리스 나이트,65,3
6617,영혼석[영웅] : 아크 엔젤리스 아처,65,3
6618,영혼석[영웅] : 아크 엔젤리스 위저드,65,3
6619,영혼석[영웅] : 아크 데빌리스 어쌔신,65,3
6620,영혼석[영웅] : 바다의 헤라켄,65,3
6621,영혼석[영웅] : 바람의 유게네스,65,3
6622,영혼석[영웅] : 불꽃의 벨제뷔트,65,3
6623,영혼석[영웅] : 대지의 가이아스,65,3
6624,영혼석[영웅] : 관우,65,3
6625,영혼석[영웅] : 하후연,65,3
6626,영혼석[영웅] : 주유,65,3
6627,영혼석[영웅] : 초선,65,3
6700,봉인된 영혼석[전설],115,4
6701,영혼석[전설] : 인페르노,65,4
6702,영혼석[전설] : 벨켄,65,4
6703,영혼석[전설] : 인페르노 아처,65,4
6704,영혼석[전설] : 벨리타,65,4
6705,영혼석[전설] : 인페르노 위저드,65,4
6706,영혼석[전설] : 호텐 플로츠,65,4
6707,영혼석[전설] : 카를린,65,4
6708,영혼석[전설] : 네드라스,65,4
6709,영혼석[전설] : 바이스,65,4
6710,영혼석[전설] : 크리스,65,4
6711,영혼석[전설] : 인페르노 어쌔신,65,4
6712,영혼석[전설] : 그리헨텔,65,4
6713,영혼석[전설] : 그리헨텔 아처,65,4
6714,영혼석[전설] : 그리헨텔 위저드,65,4
6715,영혼석[전설] : 그리헨텔 어쌔신,65,4
6716,영혼석[전설] : 용 수호자 카발,65,4
6717,영혼석[전설] : 용 수호자 엘리아,65,4
6718,영혼석[전설] : 용 수호자 디트리오,65,4
6719,영혼석[전설] : 용 수호자 셀라,65,4
6720,영혼석[전설] : 아크 데빌리스 나이트,65,4
6721,영혼석[전설] : 아크 엔젤리스 아처,65,4
6722,영혼석[전설] : 아크 엔젤리스 위저드,65,4
6723,영혼석[전설] : 아크 데빌리스 어쌔신,65,4
6724,영혼석[전설] : 메테오스,65,4
6725,영혼석[전설] : 메테오스 아처,65,4
6726,영혼석[전설] : 메테오스 위저드,65,4
6727,영혼석[전설] : 메테오스 어쌔신,65,4
6728,영혼석[전설] : 바다의 헤라켄,65,4
6729,영혼석[전설] : 바람의 유게네스,65,4
6730,영혼석[전설] : 불꽃의 벨제뷔트,65,4
6731,영혼석[전설] : 대지의 가이아스,65,4
6732,영혼석[전설] : 관우,65,4
6733,영혼석[전설] : 하후연,65,4
6734,영혼석[전설] : 주유,65,4
6735,영혼석[전설] : 초선,65,4
6800,봉인된 영혼석[초월],115,5
6801,영혼석[초월] : 그리헨텔,65,5
6802,영혼석[초월] : 그리헨텔 아처,65,5
6803,영혼석[초월] : 그리헨텔 위저드,65,5
6804,영혼석[초월] : 그리헨텔 어쌔신,65,5
6805,영혼석[초월] : 메테오스,65,5
6806,영혼석[초월] : 메테오스 아처,65,5
6807,영혼석[초월] : 메테오스 위저드,65,5
6808,영혼석[초월] : 메테오스 어쌔신,65,5
6990,불안정한 영혼석[고급],115,1
7000,숙련의 매터리얼[일반],45,0
7001,숙련의 매터리얼[고급],45,1
7002,숙련의 매터리얼[희귀],45,2
7003,숙련의 매터리얼[영웅],45,3
7004,숙련의 매터리얼[전설],45,4
7005,숙련의 매터리얼[초월],45,5
7010,영혼의 매터리얼[일반],46,0
7011,영혼의 매터리얼[고급],46,1
7012,영혼의 매터리얼[희귀],46,2
7013,영혼의 매터리얼[영웅],46,3
7014,영혼의 매터리얼[전설],46,4
7015,영혼의 매터리얼[초월],46,5
7020,수호의 매터리얼[일반],47,0
7021,수호의 매터리얼[고급],47,1
7022,수호의 매터리얼[희귀],47,2
7023,수호의 매터리얼[영웅],47,3
7024,수호의 매터리얼[전설],47,4
7025,수호의 매터리얼[초월],47,5
7030,파괴의 매터리얼[일반],48,0
7031,파괴의 매터리얼[고급],48,1
7032,파괴의 매터리얼[희귀],48,2
7033,파괴의 매터리얼[영웅],48,3
7034,파괴의 매터리얼[전설],48,4
7035,파괴의 매터리얼[초월],48,5
7040,생명의 매터리얼[일반],49,0
7041,생명의 매터리얼[고급],49,1
7042,생명의 매터리얼[희귀],49,2
7043,생명의 매터리얼[영웅],49,3
7044,생명의 매터리얼[전설],49,4
7045,생명의 매터리얼[초월],49,5
7050,행운의 매터리얼,50,0
7051,상급 행운의 매터리얼,50,0
7052,빛나는 행운의 매터리얼,50,0
7053,최상급 행운의 매터리얼,50,0
7060,변신 강화 매터리얼,51,0
7061,상급 변신 강화 매터리얼,51,0
7062,빛나는 변신 강화 매터리얼,51,0
7063,최상급 변신 강화 매터리얼,51,0
7070,영웅의 힘 매터리얼,52,0
7071,사냥꾼의 민첩 매터리얼,52,0
7072,현자의 지혜 매터리얼,52,0
7073,상급 영웅의 힘 매터리얼,52,0
7074,상급 사냥꾼의 민첩 매터리얼,52,0
7075,상급 현자의 지혜 매터리얼,52,0
7076,빛나는 영웅의 힘 매터리얼,52,0
7077,빛나는 사냥꾼의 민첩 매터리얼,52,0
7078,빛나는 현자의 지혜 매터리얼,52,0
7079,최상급 영웅의 힘 매터리얼,52,0
7080,최상급 사냥꾼의 민첩 매터리얼,52,0
7081,최상급 현자의 지혜 매터리얼,52,0
7101,수렵의 매터리얼,83,0
7102,구원의 매터리얼,83,0
7103,퇴마의 매터리얼,83,0
7200,매터리얼 교환 증서[일반],53,0
7201,매터리얼 교환 증서[고급],53,1
7202,매터리얼 교환 증서[희귀],53,2
7203,매터리얼 교환 증서[영웅],53,3
7204,매터리얼 교환 증서[전설],53,4
7205,매터리얼 교환 증서[초월],53,5
8001,코볼트 변신 카드,44,0
8002,하피 변신 카드,44,0
8003,놀 병사 변신 카드,44,0
8004,오크 변신 카드,44,0
8005,그렘린 변신 카드,44,0
8006,홉 고블린 변신 카드,44,0
8007,용아병 변신 카드,44,0
8008,좀비 변신 카드,44,0
8009,버섯돌이 변신 카드,44,0
8010,콜로복 변신 카드,44,0
8011,선인장 변신 카드,44,0
8012,갈색 곰 변신 카드,44,0
8013,놀 아처 변신 카드,44,0
8014,코볼트 아처 변신 카드,44,0
8015,식인늑대 변신 카드,44,0
8016,리자드맨 변신 카드,44,0
8017,군 변신 카드,44,0
8018,벌거숭이 군 변신 카드,44,0
8019,청개구리 변신 카드,44,0
8020,괴물게 변신 카드,44,0
8101,인퍼날 변신 카드,44,1
8102,버서커 변신 카드,44,1
8103,가고일 변신 카드,44,1
8104,데몬 스토커 변신 카드,44,1
8105,캐노네이드 키틴 변신 카드,44,1
8106,데몬 변신 카드,44,1
8107,러스트 뱀파이어 변신 카드,44,1
8108,뱀파이어 퀸 변신 카드,44,1
8109,데빌 변신 카드,44,1
8110,스켈레톤 나이트 변신 카드,44,1
8111,뮤 변신 카드,44,1
8112,노움 변신 카드,44,1
8113,오크 전사 변신 카드,44,1
8114,트롤 변신 카드,44,1
8115,루움 변신 카드,44,1
8116,본보우 아크리언 변신 카드,44,1
8117,메테오스 레인저 변신 카드,44,1
8118,임프 변신 카드,44,1
8119,뱅갈 나이트 변신 카드,44,1
8120,바바야가 변신 카드,44,1
8121,메테오스 쉐도우 변신 카드,44,1
8122,트로글다이트 변신 카드,44,1
8123,곰인형 변신 카드,44,1
8124,문엘프 전사 변신 카드,44,1
8125,문엘프 마법사 변신 카드,44,1
8126,개구쟁이 반달곰 변신 카드,44,1
8127,장난꾸러기 반달곰 변신 카드,44,1
8201,레프리컨 변신 카드,44,2
8202,몽크 마스터 변신 카드,44,2
8203,래서 아스타로트 변신 카드,44,2
8204,드래곤 나이트 변신 카드,44,2
8205,노아스 변신 카드,44,2
8206,엘라임 변신 카드,44,2
8207,크루얼 크루세이더 변신 카드,44,2
8208,퓨리 변신 카드,44,2
8209,광휘의 엘윈더 변신 카드,44,2
8210,수호자 엘리엇 변신 카드,44,2
8211,래서 루시퍼 변신 카드,44,2
8212,드래곤 나이트 아처 변신 카드,44,2
8213,님로드 크루세이더 변신 카드,44,2
8214,광휘의 엘로라 변신 카드,44,2
8215,파이어 데몬 변신 카드,44,2
8216,슈리엘 변신 카드,44,2
8217,네크로맨서 변신 카드,44,2
8218,쉐이드 웨폰 변신 카드,44,2
8219,시아페 변신 카드,44,2
8220,골든 엠페러 변신 카드,44,2
8221,레이커 변신 카드,44,2
8222,타락한 엘프 변신 카드,44,2
8223,데드마스터 변신 카드,44,2
8224,문라이트 네메시스 변신 카드,44,2
8225,가이아 변신 카드,44,2
8226,수호자 엘리시스 변신 카드,44,2
8227,골든 엠페러 아처 변신 카드,44,2
8228,타락한 엘프 아처 변신 카드,44,2
8229,데드마스터 아처 변신 카드,44,2
8230,스핀들 네메시스 변신 카드,44,2
8231,가이아 거너 변신 카드,44,2
8232,미드나잇 셀린느 변신 카드,44,2
8233,캡틴 라이칸 변신 카드,44,2
8234,프린세스 변신 카드,44,2
8235,차크람 소녀 변신 카드,44,2
8236,체인 인큐버스 변신 카드,44,2
8237,헌터 노바 변신 카드,44,2
8238,길가메쉬 나이트 변신 카드,44,2
8239,길가메쉬 아처 변신 카드,44,2
8240,바바리안 변신 카드,44,2
8241,에리세드 변신 카드,44,2
8242,아스모데우스 변신 카드,44,2
8243,글래디에이터 변신 카드,44,2
8244,아크데몬 변신 카드,44,2
8245,아수라 변신 카드,44,2
8246,헤라클레스 변신 카드,44,2
8247,라르카 집정관 변신 카드,44,2
8248,리치 킹 변신 카드,44,2
8249,황천의 기사 변신 카드,44,2
8250,황천의 레인저 변신 카드,44,2
8251,해적 여선장 변신 카드,44,2
8252,렉스 변신 카드,44,2
8253,그룸프 변신 카드,44,2
8254,캐서린 변신 카드,44,2
8255,나이트 오브 퀸 변신 카드,44,2
8256,나디아 변신 카드,44,2
8258,파이어 워크스 변신 카드,44,2
8259,시리아 변신 카드,44,2
8260,디아나 변신 카드,44,2
8261,트루디 변신 카드,44,2
8262,시에나 변신 카드,44,2
8263,코사르 변신 카드,44,2
